MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709528974857,0.0,0.0,-1.0976,0.3038,9.7608,-0.1064,-0.2812,0.1368,-22.0,-91.0,43.0,28.7,1011.15,17.831744477843195,0.0,0.0,14469841.099452531,382.12094844784133,-76.48623620500258,0
1709528975049,0.0,0.0,-1.0976,0.2744,9.751,-0.1178,-0.0608,0.0912,-22.0,-94.0,39.0,28.7,1011.18,17.99854036926664,0.0,0.0,14469841.099452531,381.7025534233269,-76.48623620500258,0
1709528975121,0.0,0.0,-1.0877999999999999,0.32339999999999997,9.751,0.076,-0.247,0.1558,-24.0,-94.0,40.0,28.7,1011.17,17.748347533917112,0.0,0.0,14469841.099452531,382.8527199782036,-76.48623620500258,0
1709528975193,0.0,0.0,-1.0976,0.294,9.751,-0.1026,-0.304,-0.0532,-22.0,-92.0,40.0,28.8,1011.22,17.99854036926664,0.0,0.0,14469841.099452531,381.9786150516865,-76.48623620500258,0
1709528975265,0.0,0.0,-1.0877999999999999,0.3038,9.751,0.0038,-0.076,0.0228,-23.0,-91.0,42.0,28.8,1011.14,17.247979894572055,0.0,0.0,14469841.099452531,382.7142942482708,-76.48623620500258,0
1709528975329,0.0,0.0,-1.0976,0.3038,9.751,0.1292,-0.0798,0.1406,-23.0,-91.0,42.0,28.8,1011.17,17.748347533917112,0.0,0.0,14469841.099452531,382.7142942482708,-76.48623620500258,0
1709528975395,0.0,0.0,-1.0877999999999999,0.294,9.7608,0.019,-0.1064,0.0988,-25.0,-89.0,42.0,28.8,1011.2,16.83102522552823,0.0,0.0,14469841.099452531,384.2199929290839,-76.48623620500258,0
1709528975457,0.0,0.0,-1.0877999999999999,0.3136,9.751,0.0456,-0.1824,0.19,-25.0,-89.0,42.0,28.8,1011.11,16.91441482387447,0.0,0.0,14469841.099452531,384.2199929290839,-76.48623620500258,0
1709528975519,0.0,0.0,-1.0976,0.3136,9.751,0.0304,-0.1824,0.1862,-24.0,-92.0,40.0,28.8,1011.22,17.247979894572055,0.0,0.0,14469841.099452531,383.1508739886317,-76.48623620500258,0
1709528975583,0.0,0.0,-1.0976,0.294,9.751,0.19,-0.057,0.2204,-24.0,-90.0,42.0,28.8,1011.17,17.331372831641048,0.0,0.0,14469841.099452531,383.4614171781376,-76.48623620500258,0
1709528975650,0.0,0.0,-1.0976,0.2842,9.751,-0.1064,-0.076,0.1216,-24.0,-90.0,42.0,28.8,1011.22,17.247979894572055,0.0,0.0,14469841.099452531,383.4614171781376,-76.48623620500258,0
1709528975716,0.0,0.0,-1.0877999999999999,0.32339999999999997,9.751,-0.0304,-0.0532,0.133,-24.0,-91.0,40.0,28.8,1011.14,16.91441482387447,0.0,0.0,14469841.099452531,383.3045502750466,-76.48623620500258,0
1709528975782,0.0,0.0,-1.0877999999999999,0.3038,9.751,0.0038,-0.2698,0.1824,-25.0,-92.0,42.0,28.8,1011.18,17.498160709123912,0.0,0.0,14469841.099452531,383.7324087091762,-76.48623620500258,0
1709528975846,0.0,0.0,-1.0976,0.294,9.7412,-0.1482,-0.1558,0.2128,-25.0,-92.0,42.0,28.8,1011.17,17.247979894572055,0.0,0.0,14469841.099452531,383.7324087091762,-76.48623620500258,0
1709528975909,0.0,0.0,-1.0976,0.32339999999999997,9.751,-0.076,-0.0912,0.0494,-23.0,-89.0,41.0,28.8,1011.14,17.99854036926664,0.0,0.0,14469841.099452531,383.0197625938845,-76.48623620500258,0
1709528975975,0.0,0.0,-1.0976,0.3038,9.751,-0.0152,-0.133,0.2052,-24.0,-94.0,42.0,28.8,1011.12,17.748347533917112,0.0,0.0,14469841.099452531,382.8527199782036,-76.48623620500258,0
1709528976039,0.0,0.0,-1.0976,0.294,9.751,0.1064,-0.1824,0.0988,-24.0,-94.0,42.0,28.8,1011.17,17.331372831641048,0.0,0.0,14469841.099452531,382.8527199782036,-76.48623620500258,0
1709528976103,0.0,0.0,-1.0877999999999999,0.32339999999999997,9.7608,0.0532,-0.095,0.1862,-24.0,-93.0,39.0,28.8,1011.22,17.081196023734655,0.0,0.0,14469841.099452531,383.00029410006584,-76.48623620500258,0
1709528976171,0.0,0.0,-1.0976,0.2744,9.751,-0.0722,-0.133,0.1368,-24.0,-93.0,40.0,28.8,1011.06,16.91441482387447,0.0,0.0,14469841.099452531,383.00029410006584,-76.48623620500258,0
1709528976239,0.0,0.0,-1.078,0.3332,9.7608,-0.0494,-0.209,0.1596,-24.0,-93.0,40.0,28.8,1011.17,17.247979894572055,0.0,0.0,14469841.099452531,383.00029410006584,-76.48623620500258,0
1709528976308,0.0,0.0,-1.0976,0.2842,9.7412,-0.2356,-0.2014,0.1064,-23.0,-93.0,42.0,28.8,1011.17,17.081196023734655,0.0,0.0,14469841.099452531,382.4211911714549,-76.48623620500258,0
1709528976374,0.0,0.0,-1.0877999999999999,0.3038,9.7608,-0.152,-0.1938,0.1558,-21.0,-91.0,41.0,28.8,1011.18,17.581555649567314,0.0,0.0,14469841.099452531,381.5246167919165,-76.48623620500258,0
1709528976448,0.0,0.0,-1.0976,0.3136,9.7608,0.076,-0.1292,0.3458,-21.0,-93.0,41.0,28.8,1011.17,17.498160709123912,0.0,0.0,14469841.099452531,381.2543556854224,-76.48623620500258,0
1709528976516,0.0,0.0,-1.0976,0.3038,9.7412,0.1292,-0.3002,0.1406,-21.0,-93.0,41.0,28.8,1011.13,17.581555649567314,0.0,0.0,14469841.099452531,381.2543556854224,-76.48623620500258,0
1709528976589,0.0,0.0,-1.0877999999999999,0.294,9.751,0.019,-0.2888,0.095,-23.0,-92.0,42.0,28.8,1011.18,17.748347533917112,0.0,0.0,14469841.099452531,382.5662434679265,-76.48623620500258,0
1709528976657,0.0,0.0,-1.0976,0.3038,9.751,0.0532,-0.1216,-0.0304,-25.0,-93.0,42.0,28.8,1011.16,17.99854036926664,0.0,0.0,14469841.099452531,383.5763918321985,-76.48623620500258,0
1709528976728,0.0,0.0,-1.0877999999999999,0.3038,9.751,-0.0418,-0.3838,0.1748,-25.0,-93.0,42.0,28.8,1011.12,17.99854036926664,0.0,0.0,14469841.099452531,383.5763918321985,-76.48623620500258,0
1709528976795,0.0,0.0,-1.0877999999999999,0.2842,9.7412,0.0646,-0.2014,0.1406,-23.0,-93.0,42.0,28.8,1011.22,17.081196023734655,0.0,0.0,14469841.099452531,382.4211911714549,-76.48623620500258,0
